Date,Sku,Orders
02.06.2020,500224,1
02.06.2020,503652,1
02.06.2020,503664,1
02.06.2020,1184888,1
02.06.2020,1184930,1
02.06.2020,1185004,1
02.06.2020,1185410,1
02.06.2020,1185412,1
02.06.2020,1185414,2
02.06.2020,1185420,1
02.06.2020,1185517,1
02.06.2020,1185534,2
02.06.2020,1185535,1
02.06.2020,1185594,1
02.06.2020,1185599,2
02.06.2020,1185746,1
02.06.2020,1185929,1
02.07.2020,30657,1
02.07.2020,282181,1
02.07.2020,429617,1
02.07.2020,445935,1
02.07.2020,446048,1
02.07.2020,452608,1
02.07.2020,503647,1
02.07.2020,33414,1
02.07.2020,33769,1
02.07.2020,35308,1
02.07.2020,123987,4
02.07.2020,429609,3
02.07.2020,429611,2
02.07.2020,429614,1
02.07.2020,429635,5
02.07.2020,429638,5
02.07.2020,441372,1
02.07.2020,452454,2
02.07.2020,452455,2
02.07.2020,452457,1
02.07.2020,452608,1
02.07.2020,452616,2
02.07.2020,469969,2
02.07.2020,469970,2
02.07.2020,478192,1
02.07.2020,492318,3
02.07.2020,503647,1
02.07.2020,506485,1
02.07.2020,506486,1
02.07.2020,527947,1
02.07.2020,1184934,1
02.07.2020,1185049,1
02.07.2020,1185408,1
02.07.2020,1185410,1
02.07.2020,1185414,1
02.07.2020,1185418,1
02.07.2020,1185420,2
02.07.2020,1185506,1
02.07.2020,1185508,1
02.07.2020,1185510,2
02.07.2020,1185512,1
02.07.2020,1185519,3
02.07.2020,1185534,1
02.07.2020,1185535,1
02.07.2020,1185537,2
02.07.2020,1185538,1
02.07.2020,1185599,2
02.07.2020,1185714,1
02.07.2020,1185720,1
02.07.2020,1186332,1
02.10.2020,127079,1
02.10.2020,429617,3
02.10.2020,444183,1
02.10.2020,445525,1
02.10.2020,452603,1
02.10.2020,452619,1
02.10.2020,1112634,1
02.10.2020,1184891,1
02.10.2020,1184937,1
02.10.2020,1184988,2
02.10.2020,1186333,1
02.10.2020,19202,1
02.10.2020,22781,2
02.10.2020,26778,1
02.10.2020,28177,1
02.10.2020,30295,1
02.10.2020,30533,1
02.10.2020,120716,1
02.10.2020,123987,3
02.10.2020,292401,1
02.10.2020,396395,2
02.10.2020,429609,1
02.10.2020,429611,1
02.10.2020,429614,2
02.10.2020,429635,4
02.10.2020,429638,3
02.10.2020,439591,1
02.10.2020,441372,2
02.10.2020,452455,1
02.10.2020,452465,1
02.10.2020,452616,3
02.10.2020,452617,3
02.10.2020,469969,3
02.10.2020,482001,1
02.10.2020,492318,1
02.10.2020,503652,1
02.10.2020,503666,1
02.10.2020,1184936,3
02.10.2020,1185408,1
02.10.2020,1185410,1
02.10.2020,1185412,1
02.10.2020,1185414,5
02.10.2020,1185416,1
02.10.2020,1185418,1
02.10.2020,1185420,2
02.10.2020,1185422,1
02.10.2020,1185481,1
02.10.2020,1185486,1
02.10.2020,1185510,3
02.10.2020,1185512,1
02.10.2020,1185519,2
02.10.2020,1185521,1
02.10.2020,1185534,3
02.10.2020,1185594,2
02.10.2020,1185597,1
02.10.2020,1185599,2
02.10.2020,1185746,1
02.10.2020,1186332,1
02.10.2020,1186334,1
02.10.2020,1186335,1
02.10.2020,1186336,1
02.11.2020,16875,1
02.11.2020,22213,4
02.11.2020,22433,2
02.11.2020,22837,1
02.11.2020,30657,1
02.11.2020,53031,1
02.11.2020,56843,1
02.11.2020,127166,1
02.11.2020,236638,1
02.11.2020,282183,1
02.11.2020,429617,1
02.11.2020,429635,1
02.11.2020,452460,1
02.11.2020,503643,1
02.11.2020,542330,1
02.11.2020,559657,1
02.11.2020,1185359,1
02.11.2020,1185422,1
02.11.2020,1185468,1
02.11.2020,1185473,1
02.11.2020,1185522,1
02.11.2020,1185716,1
02.11.2020,22436,1
02.11.2020,22822,1
02.11.2020,30187,1
02.11.2020,30295,1
02.11.2020,53031,1
02.11.2020,118222,1
02.11.2020,123987,3
02.11.2020,292400,2
02.11.2020,292401,2
02.11.2020,396395,1
02.11.2020,429609,5
02.11.2020,429614,1
02.11.2020,429616,1
02.11.2020,429633,3
02.11.2020,429635,7
02.11.2020,429638,8
02.11.2020,441372,1
02.11.2020,452455,2
02.11.2020,452458,1
02.11.2020,452465,1
02.11.2020,452466,1
02.11.2020,452592,1
02.11.2020,452617,1
02.11.2020,469969,1
02.11.2020,469970,1
02.11.2020,478192,2
02.11.2020,492318,1
02.11.2020,506485,1
02.11.2020,506486,2
02.11.2020,527947,1
02.11.2020,527949,2
02.11.2020,527950,2
02.11.2020,1184892,1
02.11.2020,1185055,1
02.11.2020,1185408,3
02.11.2020,1185414,1
02.11.2020,1185416,1
02.11.2020,1185418,1
02.11.2020,1185422,2
02.11.2020,1185506,1
02.11.2020,1185510,1
02.11.2020,1185512,1
02.11.2020,1185521,1
02.11.2020,1185534,3
02.11.2020,1185535,2
02.11.2020,1185537,2
02.11.2020,1185599,1
02.11.2020,1185714,1
02.12.2020,22213,1
02.12.2020,31362,1
02.12.2020,120716,1
02.12.2020,221744,1
02.12.2020,429617,1
02.12.2020,469970,1
02.12.2020,500226,1
02.12.2020,503643,1
02.12.2020,503647,1
02.12.2020,527947,1
02.12.2020,1185418,1
02.12.2020,1185420,1
02.12.2020,1186333,2
02.12.2020,13909,1
02.12.2020,22436,1
02.12.2020,30533,1
02.12.2020,35926,1
02.12.2020,47197,1
02.12.2020,123987,5
02.12.2020,429609,3
02.12.2020,429611,3
02.12.2020,429633,1
02.12.2020,429635,5
02.12.2020,429638,5
02.12.2020,439591,2
02.12.2020,441372,1
02.12.2020,452454,3
02.12.2020,452507,1
02.12.2020,452594,1
02.12.2020,452616,1
02.12.2020,452617,1
02.12.2020,469969,1
02.12.2020,469970,2
02.12.2020,485755,1
02.12.2020,492318,2
02.12.2020,500224,2
02.12.2020,500225,1
02.12.2020,503652,1
02.12.2020,503663,1
02.12.2020,503664,1
02.12.2020,521319,1
02.12.2020,527947,1
02.12.2020,527950,2
02.12.2020,1185408,1
02.12.2020,1185412,1
02.12.2020,1185414,1
02.12.2020,1185416,2
02.12.2020,1185418,1
02.12.2020,1185420,1
02.12.2020,1185422,1
02.12.2020,1185476,1
02.12.2020,1185510,2
02.12.2020,1185512,1
02.12.2020,1185517,1
02.12.2020,1185519,2
02.12.2020,1185521,1
02.12.2020,1185534,4
02.12.2020,1185535,3
02.12.2020,1185537,1
02.12.2020,1185599,1
02.12.2020,1185720,1
02.12.2020,1186332,2
02.12.2020,1186334,1
02.12.2020,1186335,3
02.12.2020,1186336,1
02.13.2020,16067,1
02.13.2020,22436,1
02.13.2020,22510,1
02.13.2020,26211,1
02.13.2020,76245,1
02.13.2020,120719,1
02.13.2020,221744,1
02.13.2020,452460,1
02.13.2020,452619,1
02.13.2020,503647,1
02.13.2020,1184988,1
02.13.2020,22123,1
02.13.2020,22213,1
02.13.2020,22436,1
02.13.2020,30187,2
02.13.2020,30295,1
02.13.2020,123987,5
02.13.2020,282183,1
02.13.2020,412605,1
02.13.2020,429609,2
02.13.2020,429611,1
02.13.2020,429614,1
02.13.2020,429635,8
02.13.2020,429638,3
02.13.2020,441372,4
02.13.2020,452454,1
02.13.2020,452455,2
02.13.2020,452456,1
02.13.2020,452594,1
02.13.2020,452616,1
02.13.2020,469969,2
02.13.2020,482001,1
02.13.2020,492318,1
02.13.2020,503652,1
02.13.2020,527948,1
02.13.2020,527949,2
02.13.2020,527950,3
02.13.2020,1185414,3
02.13.2020,1185416,5
02.13.2020,1185420,3
02.13.2020,1185422,1
02.13.2020,1185481,1
02.13.2020,1185486,1
02.13.2020,1185506,1
02.13.2020,1185510,1
02.13.2020,1185515,1
02.13.2020,1185519,2
02.13.2020,1185534,2
02.13.2020,1185538,1
02.13.2020,1185595,1
02.13.2020,1185597,1
02.13.2020,1185599,2
02.13.2020,1185714,1
02.14.2020,452606,1
02.14.2020,452619,1
02.14.2020,503645,1
02.14.2020,503670,1
02.14.2020,503672,1
02.14.2020,539416,1
02.14.2020,1184937,1
02.14.2020,1184992,1
02.14.2020,1185004,1
02.14.2020,1185716,1
02.14.2020,22213,2
02.14.2020,118222,1
02.14.2020,123987,6
02.14.2020,125457,1
02.14.2020,292400,1
02.14.2020,429609,2
02.14.2020,429617,1
02.14.2020,429633,2
02.14.2020,429635,2
02.14.2020,429638,3
02.14.2020,441372,2
02.14.2020,452454,1
02.14.2020,452455,2
02.14.2020,452456,1
02.14.2020,452459,1
02.14.2020,452466,1
02.14.2020,452616,2
02.14.2020,452617,4
02.14.2020,469969,3
02.14.2020,469970,1
02.14.2020,478192,1
02.14.2020,485755,1
02.14.2020,492318,3
02.14.2020,503643,1
02.14.2020,503661,1
02.14.2020,503663,1
02.14.2020,503670,1
02.14.2020,503673,1
02.14.2020,527948,3
02.14.2020,527949,4
02.14.2020,527950,3
02.14.2020,1184938,1
02.14.2020,1185410,1
02.14.2020,1185412,3
02.14.2020,1185414,1
02.14.2020,1185416,1
02.14.2020,1185420,3
02.14.2020,1185422,2
02.14.2020,1185510,1
02.14.2020,1185517,1
02.14.2020,1185521,1
02.14.2020,1185594,1
02.14.2020,1185595,2
02.14.2020,1185599,1
02.14.2020,1185714,1
02.14.2020,1186332,1
02.17.2020,16991,1
02.17.2020,22510,1
02.17.2020,28835,1
02.17.2020,1185006,1
02.17.2020,1185014,1
02.17.2020,1185456,1
02.17.2020,28177,1
02.17.2020,28347,1
02.17.2020,30187,1
02.17.2020,30295,1
02.17.2020,33769,1
02.17.2020,118222,1
02.17.2020,123987,4
02.17.2020,292401,1
02.17.2020,429609,1
02.17.2020,429611,1
02.17.2020,429614,2
02.17.2020,429616,1
02.17.2020,429633,1
02.17.2020,429635,3
02.17.2020,429638,1
02.17.2020,452455,2
02.17.2020,452456,2
02.17.2020,452458,1
02.17.2020,452588,1
02.17.2020,452616,1
02.17.2020,469969,1
02.17.2020,469970,3
02.17.2020,492318,2
02.17.2020,521307,1
02.17.2020,527949,7
02.17.2020,527950,3
02.17.2020,1185014,1
02.17.2020,1185408,1
02.17.2020,1185414,3
02.17.2020,1185420,2
02.17.2020,1185422,1
02.17.2020,1185510,2
02.17.2020,1185515,2
02.17.2020,1185519,3
02.17.2020,1185521,2
02.17.2020,1185526,1
02.17.2020,1185534,3
02.17.2020,1185537,1
02.17.2020,1185595,1
02.17.2020,1185714,1
02.18.2020,28645,1
02.18.2020,30649,1
02.18.2020,43621,3
02.18.2020,120716,1
02.18.2020,127166,1
02.18.2020,301874,1
02.18.2020,429631,5
02.18.2020,452457,1
02.18.2020,452497,1
02.18.2020,469971,1
02.18.2020,469972,1
02.18.2020,521308,1
02.18.2020,527949,1
02.18.2020,1184895,1
02.18.2020,1185476,1
02.18.2020,53030,1
02.18.2020,123987,9
02.18.2020,227262,1
02.18.2020,292400,1
02.18.2020,429609,5
02.18.2020,429611,5
02.18.2020,429614,1
02.18.2020,429616,4
02.18.2020,429633,2
02.18.2020,429635,7
02.18.2020,429638,2
02.18.2020,441372,2
02.18.2020,452456,2
02.18.2020,452588,1
02.18.2020,452592,2
02.18.2020,452612,1
02.18.2020,452617,5
02.18.2020,469969,1
02.18.2020,469970,1
02.18.2020,492318,1
02.18.2020,503643,1
02.18.2020,503652,1
02.18.2020,503673,1
02.18.2020,506485,2
02.18.2020,506486,1
02.18.2020,521310,1
02.18.2020,521321,1
02.18.2020,527948,1
02.18.2020,527949,3
02.18.2020,527950,4
02.18.2020,1185510,2
02.18.2020,1185512,3
02.18.2020,1185515,1
02.18.2020,1185519,1
02.18.2020,1185535,1
02.18.2020,1185597,1
02.18.2020,1185599,1
02.18.2020,1185746,1
02.18.2020,1186332,2
02.18.2020,1186333,1
02.18.2020,1186334,1
02.18.2020,1186335,1
02.19.2020,22433,1
02.19.2020,429633,1
02.19.2020,452617,1
02.19.2020,521307,1
02.19.2020,521321,1
02.19.2020,1185006,1
02.19.2020,1185522,1
02.19.2020,35308,1
02.19.2020,35926,1
02.19.2020,123987,1
02.19.2020,429609,1
02.19.2020,429611,2
02.19.2020,429614,1
02.19.2020,429633,1
02.19.2020,429635,4
02.19.2020,439591,1
02.19.2020,441372,1
02.19.2020,452455,2
02.19.2020,452459,1
02.19.2020,452617,2
02.19.2020,469969,1
02.19.2020,469970,2
02.19.2020,492318,1
02.19.2020,521321,1
02.19.2020,527949,3
02.19.2020,527950,3
02.19.2020,1185416,2
02.19.2020,1185420,1
02.19.2020,1185422,2
02.19.2020,1185506,2
02.19.2020,1185510,1
02.19.2020,1185512,1
02.19.2020,1185517,1
02.19.2020,1185519,1
02.19.2020,1185521,1
02.19.2020,1185595,1
02.19.2020,1185597,1
02.19.2020,1185599,1
02.19.2020,1185746,2
02.19.2020,1186333,1
02.20.2020,16991,1
02.20.2020,23929,1
02.20.2020,53031,1
02.20.2020,72867,1
02.20.2020,120716,1
02.20.2020,158972,1
02.20.2020,413351,1
02.20.2020,429631,1
02.20.2020,434025,1
02.20.2020,441372,1
02.20.2020,469970,1
02.20.2020,521315,1
02.20.2020,521318,2
02.20.2020,527950,1
02.20.2020,542330,1
02.20.2020,542331,1
02.20.2020,551808,1
02.20.2020,1184893,1
02.20.2020,1184990,1
02.20.2020,1184991,1
02.20.2020,1185359,1
02.20.2020,1185482,1
02.20.2020,1185527,1
02.20.2020,22213,2
02.20.2020,23929,1
02.20.2020,30187,1
02.20.2020,158973,1
02.20.2020,227156,1
02.20.2020,282183,1
02.20.2020,413349,1
02.20.2020,429609,2
02.20.2020,429611,2
02.20.2020,429614,1
02.20.2020,429616,1
02.20.2020,429617,1
02.20.2020,429633,1
02.20.2020,429635,2
02.20.2020,441372,1
02.20.2020,452455,1
02.20.2020,452617,2
02.20.2020,469969,4
02.20.2020,469970,2
02.20.2020,492318,3
02.20.2020,503647,1
02.20.2020,503649,1
02.20.2020,503661,1
02.20.2020,506485,1
02.20.2020,506486,1
02.20.2020,521317,1
02.20.2020,521318,1
02.20.2020,521321,1
02.20.2020,527949,2
02.20.2020,527950,2
02.20.2020,542331,1
02.20.2020,1185408,1
02.20.2020,1185412,1
02.20.2020,1185420,1
02.20.2020,1185510,1
02.20.2020,1185511,1
02.20.2020,1185512,2
02.20.2020,1185517,1
02.20.2020,1185519,2
02.20.2020,1185594,2
02.20.2020,1185595,3
02.20.2020,1185597,1
02.20.2020,1185599,2
02.20.2020,1185715,1
02.20.2020,1186334,1
02.21.2020,22970,1
02.21.2020,23929,1
02.21.2020,31363,1
02.21.2020,120719,1
02.21.2020,307617,1
02.21.2020,429631,3
02.21.2020,452612,1
02.21.2020,559657,2
02.21.2020,1184893,2
02.21.2020,1185714,1
02.21.2020,22213,1
02.21.2020,23201,1
02.21.2020,23929,1
02.21.2020,28645,1
02.21.2020,30187,1
02.21.2020,30295,1
02.21.2020,118222,2
02.21.2020,123987,2
02.21.2020,292401,1
02.21.2020,396395,1
02.21.2020,429609,1
02.21.2020,429614,2
02.21.2020,429635,7
02.21.2020,429638,1
02.21.2020,439591,1
02.21.2020,441372,2
02.21.2020,452455,2
02.21.2020,452458,1
02.21.2020,452594,1
02.21.2020,452612,1
02.21.2020,452616,1
02.21.2020,452617,1
02.21.2020,469969,1
02.21.2020,469970,1
02.21.2020,492318,2
02.21.2020,503647,1
02.21.2020,527949,3
02.21.2020,527950,6
02.21.2020,1185408,1
02.21.2020,1185410,1
02.21.2020,1185414,1
02.21.2020,1185420,3
02.21.2020,1185422,1
02.21.2020,1185512,1
02.21.2020,1185519,2
02.21.2020,1185534,1
02.21.2020,1185535,1
02.21.2020,1185594,1
02.21.2020,1185595,2
02.21.2020,1185599,1
02.21.2020,1185714,1
02.21.2020,1185746,1
02.21.2020,1186335,1
02.25.2020,23397,1
02.25.2020,35309,1
02.25.2020,53031,1
02.25.2020,196992,1
02.25.2020,429631,1
02.25.2020,434024,1
02.25.2020,434026,1
02.25.2020,435330,1
02.25.2020,452457,1
02.25.2020,452601,1
02.25.2020,458556,1
02.25.2020,469972,1
02.25.2020,478190,1
02.25.2020,520807,1
02.25.2020,1185520,1
02.25.2020,1185538,1
02.25.2020,1185714,1
02.25.2020,1185718,2
02.25.2020,26778,1
02.25.2020,28177,1
02.25.2020,28645,1
02.25.2020,30187,2
02.25.2020,30295,1
02.25.2020,120716,3
02.25.2020,123987,3
02.25.2020,282183,1
02.25.2020,292400,1
02.25.2020,429609,4
02.25.2020,429611,1
02.25.2020,429614,2
02.25.2020,429616,6
02.25.2020,429633,2
02.25.2020,429635,3
02.25.2020,452455,2
02.25.2020,452456,3
02.25.2020,452458,1
02.25.2020,452459,1
02.25.2020,452592,1
02.25.2020,452617,5
02.25.2020,469969,1
02.25.2020,469970,1
02.25.2020,478191,1
02.25.2020,478192,1
02.25.2020,492318,1
02.25.2020,503650,1
02.25.2020,506485,2
02.25.2020,506486,1
02.25.2020,506487,1
02.25.2020,521321,1
02.25.2020,527950,3
02.25.2020,1184930,1
02.25.2020,1185408,1
02.25.2020,1185410,1
02.25.2020,1185412,1
02.25.2020,1185416,1
02.25.2020,1185420,2
02.25.2020,1185422,5
02.25.2020,1185486,1
02.25.2020,1185512,1
02.25.2020,1185517,1
02.25.2020,1185519,1
02.25.2020,1185534,5
02.25.2020,1185535,4
02.25.2020,1185594,1
02.25.2020,1185597,2
02.25.2020,1185599,3
02.25.2020,1186334,1
02.25.2020,1186335,1
02.26.2020,47197,1
02.26.2020,158972,1
02.26.2020,444182,1
02.26.2020,445506,1
02.26.2020,452482,1
02.26.2020,483392,1
02.26.2020,520807,1
02.26.2020,542330,1
02.26.2020,542331,2
02.26.2020,559659,1
02.26.2020,1184893,1
02.26.2020,1185524,1
02.26.2020,1185714,1
02.26.2020,1185991,1
02.26.2020,30187,1
02.26.2020,118222,1
02.26.2020,120716,1
02.26.2020,123987,5
02.26.2020,227261,1
02.26.2020,429609,3
02.26.2020,429611,2
02.26.2020,429616,1
02.26.2020,429633,1
02.26.2020,429635,1
02.26.2020,429638,2
02.26.2020,452455,1
02.26.2020,452590,1
02.26.2020,452592,1
02.26.2020,452617,3
02.26.2020,469969,3
02.26.2020,500224,1
02.26.2020,503647,1
02.26.2020,506486,1
02.26.2020,527949,2
02.26.2020,527950,3
02.26.2020,1185416,1
02.26.2020,1185506,2
02.26.2020,1185515,1
02.26.2020,1185521,1
02.26.2020,1185534,1
02.26.2020,1185535,1
02.26.2020,1185597,1
02.26.2020,1185599,1
02.27.2020,31363,1
02.27.2020,47197,1
02.27.2020,429631,2
02.27.2020,452457,1
02.27.2020,452603,1
02.27.2020,478189,1
02.27.2020,555127,1
02.27.2020,559657,1
02.27.2020,1184893,1
02.27.2020,1184990,1
02.27.2020,22213,1
02.27.2020,28347,1
02.27.2020,30654,1
02.27.2020,123987,5
02.27.2020,282178,1
02.27.2020,292400,1
02.27.2020,429609,3
02.27.2020,429611,2
02.27.2020,429614,1
02.27.2020,429616,2
02.27.2020,429633,1
02.27.2020,429635,4
02.27.2020,429638,2
02.27.2020,452454,1
02.27.2020,452455,4
02.27.2020,452458,1
02.27.2020,452592,2
02.27.2020,469969,1
02.27.2020,469970,2
02.27.2020,478192,1
02.27.2020,503647,1
02.27.2020,503649,1
02.27.2020,503663,2
02.27.2020,521312,1
02.27.2020,527949,2
02.27.2020,527950,2
02.27.2020,1184930,2
02.27.2020,1184932,1
02.27.2020,1185416,1
02.27.2020,1185420,3
02.27.2020,1185422,2
02.27.2020,1185506,3
02.27.2020,1185508,2
02.27.2020,1185510,2
02.27.2020,1185511,1
02.27.2020,1185512,1
02.27.2020,1185515,1
02.27.2020,1185519,2
02.27.2020,1185534,3
02.27.2020,1185535,1
02.27.2020,1185537,1
02.27.2020,1185599,1
02.28.2020,22970,1
02.28.2020,23397,2
02.28.2020,26137,1
02.28.2020,53031,1
02.28.2020,291927,1
02.28.2020,291928,1
02.28.2020,291931,1
02.28.2020,291939,1
02.28.2020,291940,1
02.28.2020,291943,1
02.28.2020,291944,1
02.28.2020,429631,2
02.28.2020,452595,1
02.28.2020,503670,1
02.28.2020,520807,1
02.28.2020,521318,3
02.28.2020,527950,2
02.28.2020,1185420,2
02.28.2020,1185526,1
02.28.2020,1185527,1
02.28.2020,1241968,1
02.28.2020,22213,1
02.28.2020,31359,1
02.28.2020,123987,1
02.28.2020,412605,1
02.28.2020,429609,2
02.28.2020,429611,3
02.28.2020,429614,2
02.28.2020,429616,1
02.28.2020,429635,3
02.28.2020,429638,2
02.28.2020,441372,1
02.28.2020,452455,2
02.28.2020,452456,1
02.28.2020,452616,1
02.28.2020,469969,1
02.28.2020,469970,1
02.28.2020,492318,1
02.28.2020,506485,1
02.28.2020,506486,1
02.28.2020,527948,2
02.28.2020,527949,4
02.28.2020,527950,5
02.28.2020,1185420,2
02.28.2020,1185506,1
02.28.2020,1185513,1
02.28.2020,1185515,2
02.28.2020,1185519,2
02.28.2020,1185521,2
02.28.2020,1185534,1
02.28.2020,1185594,2
02.28.2020,1185595,2
03.02.2020,22837,1
03.02.2020,31362,1
03.02.2020,312590,1
03.02.2020,389802,1
03.02.2020,429631,2
03.02.2020,452457,1
03.02.2020,452601,2
03.02.2020,478190,1
03.02.2020,494677,1
03.02.2020,503645,1
03.02.2020,503669,1
03.02.2020,503670,1
03.02.2020,520807,1
03.02.2020,556701,1
03.02.2020,559657,1
03.02.2020,559932,1
03.02.2020,1185359,1
03.02.2020,22213,1
03.02.2020,28347,1
03.02.2020,30295,2
03.02.2020,123987,7
03.02.2020,292401,1
03.02.2020,412605,1
03.02.2020,429609,1
03.02.2020,429611,2
03.02.2020,429614,2
03.02.2020,429616,2
03.02.2020,429633,1
03.02.2020,429635,2
03.02.2020,429638,1
03.02.2020,441372,2
03.02.2020,452454,2
03.02.2020,452455,1
03.02.2020,452456,2
03.02.2020,452459,1
03.02.2020,452617,1
03.02.2020,469969,1
03.02.2020,492318,1
03.02.2020,503643,2
03.02.2020,503647,1
03.02.2020,503663,1
03.02.2020,521321,2
03.02.2020,527948,1
03.02.2020,527950,2
03.02.2020,1185408,4
03.02.2020,1185410,2
03.02.2020,1185412,1
03.02.2020,1185414,3
03.02.2020,1185416,1
03.02.2020,1185420,4
03.02.2020,1185422,4
03.02.2020,1185476,2
03.02.2020,1185510,2
03.02.2020,1185512,1
03.02.2020,1185515,2
03.02.2020,1185519,1
03.02.2020,1185521,1
03.02.2020,1185534,1
03.02.2020,1185535,1
03.02.2020,1185594,1
03.02.2020,1185597,1
03.02.2020,1186335,1
03.03.2020,10027,1
03.03.2020,13909,1
03.03.2020,22837,2
03.03.2020,30530,1
03.03.2020,72867,1
03.03.2020,221748,1
03.03.2020,251043,1
03.03.2020,429631,3
03.03.2020,434026,1
03.03.2020,452458,1
03.03.2020,503643,1
03.03.2020,503652,1
03.03.2020,503672,1
03.03.2020,555127,1
03.03.2020,559657,1
03.03.2020,1185526,1
03.03.2020,1185538,1
03.03.2020,1185714,1
03.03.2020,22436,1
03.03.2020,28645,1
03.03.2020,35308,1
03.03.2020,123987,3
03.03.2020,429609,1
03.03.2020,429611,1
03.03.2020,429614,3
03.03.2020,429616,1
03.03.2020,429617,1
03.03.2020,429633,3
03.03.2020,429635,1
03.03.2020,429638,2
03.03.2020,439591,2
03.03.2020,452455,2
03.03.2020,452458,1
03.03.2020,452617,1
03.03.2020,452619,1
03.03.2020,469969,1
03.03.2020,469970,1
03.03.2020,478191,1
03.03.2020,492318,2
03.03.2020,503643,1
03.03.2020,503647,1
03.03.2020,503663,1
03.03.2020,503664,1
03.03.2020,506485,1
03.03.2020,506486,1
03.03.2020,506487,1
03.03.2020,521321,1
03.03.2020,527947,1
03.03.2020,527949,2
03.03.2020,1185410,1
03.03.2020,1185416,1
03.03.2020,1185420,6
03.03.2020,1185508,1
03.03.2020,1185519,1
03.03.2020,1185521,1
03.03.2020,1185534,2
03.03.2020,1185535,1
03.03.2020,1185537,2
03.03.2020,1185594,1
03.03.2020,1185595,1
03.03.2020,1185597,1
03.03.2020,1185599,1
03.04.2020,22837,1
03.04.2020,125456,1
03.04.2020,429631,2
03.04.2020,452456,1
03.04.2020,503645,1
03.04.2020,503669,1
03.04.2020,503670,2
03.04.2020,22213,1
03.04.2020,30187,1
03.04.2020,123987,3
03.04.2020,292400,1
03.04.2020,429611,2
03.04.2020,429614,4
03.04.2020,429616,2
03.04.2020,429633,1
03.04.2020,429638,2
03.04.2020,441372,1
03.04.2020,452456,1
03.04.2020,452466,1
03.04.2020,452616,1
03.04.2020,469969,1
03.04.2020,492318,3
03.04.2020,527949,2
03.04.2020,1185408,1
03.04.2020,1185410,1
03.04.2020,1185412,2
03.04.2020,1185414,1
03.04.2020,1185422,1
03.04.2020,1185476,1
03.04.2020,1185506,1
03.04.2020,1185511,2
03.04.2020,1185534,1
03.04.2020,1185594,2
03.04.2020,1185597,1
03.04.2020,1185599,3
03.04.2020,1186333,1
03.04.2020,1186334,2
03.04.2020,1186335,2
03.04.2020,1186336,2
03.05.2020,13909,1
03.05.2020,22433,1
03.05.2020,47197,1
03.05.2020,429635,1
03.05.2020,429638,1
03.05.2020,452601,1
03.05.2020,452603,1
03.05.2020,520807,1
03.05.2020,1185599,1
03.05.2020,1185714,2
03.05.2020,1185717,1
03.05.2020,22213,1
03.05.2020,22510,1
03.05.2020,30187,1
03.05.2020,118222,1
03.05.2020,123987,3
03.05.2020,429609,1
03.05.2020,429611,1
03.05.2020,429614,3
03.05.2020,429616,2
03.05.2020,429635,2
03.05.2020,429638,5
03.05.2020,441372,1
03.05.2020,452455,1
03.05.2020,452616,2
03.05.2020,452617,1
03.05.2020,469969,2
03.05.2020,469970,3
03.05.2020,492318,2
03.05.2020,503643,1
03.05.2020,503647,3
03.05.2020,527947,1
03.05.2020,527949,1
03.05.2020,1185414,1
03.05.2020,1185420,1
03.05.2020,1185506,1
03.05.2020,1185515,1
03.05.2020,1185519,1
03.05.2020,1185521,1
03.05.2020,1185534,1
03.05.2020,1185535,1
03.05.2020,1185594,2
03.05.2020,1185597,2
03.05.2020,1185599,2
03.05.2020,1186334,1
03.05.2020,1186335,1
03.06.2020,22607,1
03.06.2020,30295,1
03.06.2020,30533,1
03.06.2020,47197,1
03.06.2020,158972,1
03.06.2020,291945,1
03.06.2020,429631,2
03.06.2020,429638,1
03.06.2020,452619,1
03.06.2020,494677,2
03.06.2020,503668,1
03.06.2020,503672,1
03.06.2020,520807,1
03.06.2020,521318,1
03.06.2020,1185359,3
03.06.2020,1185360,1
03.06.2020,1185522,1
03.06.2020,1185536,1
03.06.2020,22213,3
03.06.2020,30657,1
03.06.2020,118222,1
03.06.2020,259082,1
03.06.2020,412605,1
03.06.2020,429609,2
03.06.2020,429611,4
03.06.2020,429614,3
03.06.2020,429616,2
03.06.2020,429617,1
03.06.2020,429633,3
03.06.2020,429638,1
03.06.2020,441372,3
03.06.2020,452454,1
03.06.2020,452456,2
